video,width,height,fps,frame_count,duration_sec,passed_screen,target_ts_sec,used_ts_sec,image,status,message
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0847.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0847_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0848.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0848_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0849.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0849_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0850.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0850_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0851.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0851_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0852.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0852_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0853.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0853_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0854.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0854_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0855.MP4,1920.0,1080.0,23.976023976023978,22330.0,931.347,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0855_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0856.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0856_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0857.MP4,1920.0,1080.0,23.976023976023978,145.0,6.048,False,,,,skipped,screen_reject
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0858.MP4,1920.0,1080.0,23.976023976023978,2161.0,90.132,True,300.0,90.082,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0858_t90.082s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0859.MP4,1920.0,1080.0,23.976023976023978,22310.0,930.513,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0859_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0860.MP4,1920.0,1080.0,23.976023976023978,22314.0,930.68,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0860_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0861.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0861_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0862.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0862_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_15/DJI/DJI_0863.MP4,1920.0,1080.0,23.976023976023978,23595.0,984.108,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_15/DJI/DJI_0863_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0906.MP4,1920.0,1080.0,23.976023976023978,18728.0,781.114,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0906_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0865.MP4,1920.0,1080.0,23.976023976023978,22312.0,930.596,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0865_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0866.MP4,1920.0,1080.0,23.976023976023978,22312.0,930.596,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0866_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0867.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0867_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0868.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0868_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0869.MP4,1920.0,1080.0,23.976023976023978,22318.0,930.847,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0869_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0870.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0870_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0871.MP4,1920.0,1080.0,23.976023976023978,22318.0,930.847,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0871_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0872.MP4,1920.0,1080.0,23.976023976023978,22318.0,930.847,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0872_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0873.MP4,1920.0,1080.0,23.976023976023978,22324.0,931.097,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0873_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0874.MP4,1920.0,1080.0,23.976023976023978,22326.0,931.18,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0874_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0875.MP4,1920.0,1080.0,23.976023976023978,22325.0,931.139,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0875_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0876.MP4,1920.0,1080.0,23.976023976023978,22326.0,931.18,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0876_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0877.MP4,1920.0,1080.0,23.976023976023978,22382.0,933.516,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0877_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0878.MP4,1920.0,1080.0,23.976023976023978,23184.0,966.966,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0878_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0879.MP4,1920.0,1080.0,23.976023976023978,24007.0,1001.292,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0879_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0880.MP4,1920.0,1080.0,23.976023976023978,22410.0,934.684,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0880_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0881.MP4,1920.0,1080.0,23.976023976023978,22616.0,943.276,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0881_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0882.MP4,1920.0,1080.0,23.976023976023978,22386.0,933.683,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0882_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0883.MP4,1920.0,1080.0,23.976023976023978,22520.0,939.272,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0883_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0884.MP4,1920.0,1080.0,23.976023976023978,22387.0,933.724,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0884_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0885.MP4,1920.0,1080.0,23.976023976023978,22382.0,933.516,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0885_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0886.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0886_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0887.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0887_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0888.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0888_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0889.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0889_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0890.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0890_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0891.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0891_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0892.MP4,1920.0,1080.0,23.976023976023978,22327.0,931.222,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0892_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0893.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0893_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0894.MP4,1920.0,1080.0,23.976023976023978,22330.0,931.347,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0894_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0895.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0895_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0896.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0896_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0897.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0897_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0898.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0898_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0899.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0899_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0900.MP4,1920.0,1080.0,23.976023976023978,22330.0,931.347,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0900_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0901.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0901_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0902.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0902_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0903.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0903_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0904.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0904_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_16/DJI/DJI_0905.MP4,1920.0,1080.0,23.976023976023978,22476.0,937.436,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_16/DJI/DJI_0905_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0943.MP4,1920.0,1080.0,23.976023976023978,8713.0,363.405,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0943_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0907.MP4,1920.0,1080.0,23.976023976023978,22347.0,932.056,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0907_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0908.MP4,1920.0,1080.0,23.976023976023978,22313.0,930.638,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0908_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0909.MP4,1920.0,1080.0,23.976023976023978,22312.0,930.596,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0909_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0910.MP4,1920.0,1080.0,23.976023976023978,22316.0,930.763,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0910_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0911.MP4,1920.0,1080.0,23.976023976023978,22375.0,933.224,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0911_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0912.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0912_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0913.MP4,1920.0,1080.0,23.976023976023978,22604.0,942.775,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0913_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0914.MP4,1920.0,1080.0,23.976023976023978,26327.0,1098.055,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0914_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0915.MP4,1920.0,1080.0,23.976023976023978,27475.0,1145.936,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0915_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0916.MP4,1920.0,1080.0,23.976023976023978,30450.0,1270.019,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0916_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0917.MP4,1920.0,1080.0,23.976023976023978,26827.0,1118.909,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0917_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0918.MP4,1920.0,1080.0,23.976023976023978,24633.0,1027.401,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0918_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0919.MP4,1920.0,1080.0,23.976023976023978,25427.0,1060.518,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0919_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0920.MP4,1920.0,1080.0,23.976023976023978,14733.0,614.489,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0920_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0921.MP4,1920.0,1080.0,23.976023976023978,23507.0,980.438,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0921_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0922.MP4,1920.0,1080.0,23.976023976023978,22556.0,940.773,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0922_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0923.MP4,1920.0,1080.0,23.976023976023978,22316.0,930.763,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0923_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0924.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0924_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0925.MP4,1920.0,1080.0,23.976023976023978,22318.0,930.847,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0925_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0926.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0926_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0927.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0927_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0928.MP4,1920.0,1080.0,23.976023976023978,22318.0,930.847,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0928_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0929.MP4,1920.0,1080.0,23.976023976023978,22325.0,931.139,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0929_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0930.MP4,1920.0,1080.0,23.976023976023978,22326.0,931.18,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0930_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0931.MP4,1920.0,1080.0,23.976023976023978,22325.0,931.139,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0931_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0932.MP4,1920.0,1080.0,23.976023976023978,22325.0,931.139,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0932_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0933.MP4,1920.0,1080.0,23.976023976023978,22326.0,931.18,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0933_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0934.MP4,1920.0,1080.0,23.976023976023978,22325.0,931.139,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0934_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0935.MP4,1920.0,1080.0,23.976023976023978,22330.0,931.347,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0935_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0936.MP4,1920.0,1080.0,23.976023976023978,22327.0,931.222,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0936_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0937.MP4,1920.0,1080.0,23.976023976023978,22330.0,931.347,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0937_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0938.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0938_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0939.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0939_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0940.MP4,1920.0,1080.0,23.976023976023978,22329.0,931.305,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0940_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0941.MP4,1920.0,1080.0,23.976023976023978,22328.0,931.264,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0941_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_17/dji/DJI_0942.MP4,1920.0,1080.0,23.976023976023978,23628.0,985.484,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_17/dji/DJI_0942_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_18/DJI/DJI_0979.MP4,1920.0,1080.0,23.976023976023978,27.0,1.126,False,,,,skipped,screen_reject
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_18/DJI/DJI_0945.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_18/DJI/DJI_0945_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_18/DJI/DJI_0946.MP4,1920.0,1080.0,23.976023976023978,22311.0,930.555,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_18/DJI/DJI_0946_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_18/DJI/DJI_0947.MP4,1920.0,1080.0,23.976023976023978,22315.0,930.721,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_18/DJI/DJI_0947_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_18/DJI/DJI_0948.MP4,1920.0,1080.0,23.976023976023978,22317.0,930.805,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_18/DJI/DJI_0948_t300.000s.jpg,ok,
/media/zekai/Expansion/Experiment data CHAO_MAI/2025_9_18/DJI/DJI_0949.MP4,1920.0,1080.0,23.976023976023978,22318.0,930.847,True,300.0,300.0,/home/zekai/Data/AQ/Label_prepare/2025_9_18/DJI/DJI_0949_t300.000s.jpg,ok,
